"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SRSF10.2",1.15277806232926e-05,-0.53655195004249,0.557,0.713,0.297082434442873,"hNC","SRSF10"
"ADAMTS6.5",1.15716218086352e-05,-0.722479822762639,0.152,0.382,0.298212265630337,"hNC","ADAMTS6"
"FRAS1",1.17254464391123e-05,0.297285836548344,0.228,0.088,0.302176480182364,"hNC","FRAS1"
"AUTS2.4",1.18166608639371e-05,-0.619224447124151,0.278,0.489,0.304527167124524,"hNC","AUTS2"
"CRABP1.6",1.20818168636476e-05,-2.68917852999895,0.063,0.274,0.311360502393062,"hNC","CRABP1"
"OCIAD2.3",1.22851421891038e-05,0.317306248851155,0.671,0.401,0.316600399355393,"hNC","OCIAD2"
"METRN.7",1.26374431900284e-05,-0.810452709994269,0.152,0.397,0.325679548450221,"hNC","METRN"
"RNF175.3",1.29330632369329e-05,-0.474304088860151,0.025,0.229,0.333297972678997,"hNC","RNF175"
"DST.4",1.3154439837307e-05,0.69760568100574,0.443,0.26,0.339003069047238,"hNC","DST"
"RGS3.3",1.34933325306578e-05,-0.469804431934696,0.038,0.251,0.347736672647583,"hNC","RGS3"
"FRMD4B.3",1.34989723751157e-05,0.279030960795048,0.304,0.133,0.347882017079106,"hNC","FRMD4B"
"FST.1",1.38141100562833e-05,0.396444977186359,0.19,0.066,0.356003430260477,"hNC","FST"
"CLN5",1.38284744801835e-05,0.308271504188904,0.304,0.129,0.356373615828809,"hNC","CLN5"
"ANXA4.1",1.38482843317585e-05,0.257482287037004,0.253,0.103,0.356884135513747,"hNC","ANXA4"
